Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI
2017/4/27 12:00,RoomB,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-60,,,,,onogi-lab_g,74:03:bd:de:c0:57,-61,4-morimoto-lab_a,74:03:bd:5e:14:e5,-54,aterm-b4920e-a,c0:25:a2:a7:2e:27,-39,Popcul2,0c:51:01:e6:e9:8a,-49,suzuki-lab,00:1d:73:a9:09:78,-81,mizuno-208ac,c0:25:a2:b4:4a:ab,-54,Popcul2,0c:51:01:e6:e9:8b,-68,PopCul,b4:18:d1:e0:d1:63,-72,aterm-b4920e-g,c0:25:a2:a7:2e:26,-40,B0C7456E5E56-1,b0:c7:45:6e:5e:56,-65,B0C7456E5E56,b6:c7:45:6e:5e:56,-68,4-morimoto-lab_g,74:03:bd:5e:14:e0,-57,onogi-lab_a,74:03:bd:de:c0:50,-47,PopCul,b4:18:d1:e0:d1:62,-62,MizunoLabo_G,74:03:bd:8b:7c:b0,-76,suzuki-lab,00:1d:73:a9:09:7c,-71,mizuno-208G,c0:25:a2:b4:4a:aa,-56,ait-wnet,00:a6:ca:47:a3:d0,-74,his-wireless02,88:1f:a1:34:a2:68,-79,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-89,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-75,DIRECT-8C78A161,66:eb:8c:78:21:61,-82,4b-matslabo,00:1d:73:b4:b1:cf,-90,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-81,AM-MIZUNO,90:84:0d:d5:9a:03,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:09,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-61,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-55,ait-wnet,00:24:a5:7b:b2:80,-66,ait-wnet_A,00:24:a5:7b:aa:30,-74,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-60,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,NULL,c0:25:a2:c9:57:2b,-72,kajilab-a,00:3a:9d:f4:94:ab,-27,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,okamoto room2,74:03:bd:8a:91:e0,-57,kajilab-g,00:3a:9d:f4:94:aa,-16,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-53,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-75,2450,74:03:bd:cb:0b:18,-60,DIRECT-8C78A161,66:eb:8c:78:21:61,-75,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-22,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-49,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-14,2450-A,74:03:bd:cb:0b:1c,-78,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,NULL2,c0:25:a2:c9:57:2a,-66,4-kawabe-office-G,74:03:bd:1a:2c:e0,-84,onogi-lab_a,74:03:bd:de:c0:50,-85,4-kawabe-lab-204,00:16:01:57:b7:11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:09,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-75,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-61,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-58,ait-wnet,00:24:a5:7b:b2:80,-60,ait-wnet_A,00:24:a5:7b:aa:30,-78,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-61,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-79,NULL,c0:25:a2:c9:57:2b,-77,kajilab-a,00:3a:9d:f4:94:ab,-45,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-62,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,okamoto room2,74:03:bd:8a:91:e0,-52,kajilab-g,00:3a:9d:f4:94:aa,-37,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-72,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,4b-302,cc:e1:d5:ea:5f:b8,-60,2450,74:03:bd:cb:0b:18,-68,DIRECT-8C78A161,66:eb:8c:78:21:61,-75,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-42,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-59,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-36,2450-A,74:03:bd:cb:0b:1c,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-72,NULL2,c0:25:a2:c9:57:2a,-71,onogi-lab_a,74:03:bd:de:c0:50,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:10,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-54,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-56,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,NULL,c0:25:a2:c9:57:2b,-65,kajilab-a,00:3a:9d:f4:94:ab,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-66,5GHz-anac-clab,74:03:bd:2e:cc:33,-88,okamoto room2,74:03:bd:8a:91:e0,-44,kajilab-g,00:3a:9d:f4:94:aa,-39,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-56,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-57,2450,74:03:bd:cb:0b:18,-61,DIRECT-8C78A161,66:eb:8c:78:21:61,-61,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-45,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-40,2450-A,74:03:bd:cb:0b:1c,-81,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-64,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,NULL2,c0:25:a2:c9:57:2a,-68,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,4-kawabe-office-G,74:03:bd:1a:2c:e0,-80,onogi-lab_a,74:03:bd:de:c0:50,-89,everystamp755,ac:3f:a4:65:73:4f,-87,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:10,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-54,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-56,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,NULL,c0:25:a2:c9:57:2b,-65,kajilab-a,00:3a:9d:f4:94:ab,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-66,5GHz-anac-clab,74:03:bd:2e:cc:33,-88,okamoto room2,74:03:bd:8a:91:e0,-44,kajilab-g,00:3a:9d:f4:94:aa,-39,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-56,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-57,2450,74:03:bd:cb:0b:18,-61,DIRECT-8C78A161,66:eb:8c:78:21:61,-61,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-45,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-40,2450-A,74:03:bd:cb:0b:1c,-81,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-64,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,NULL2,c0:25:a2:c9:57:2a,-68,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,4-kawabe-office-G,74:03:bd:1a:2c:e0,-80,onogi-lab_a,74:03:bd:de:c0:50,-89,everystamp755,ac:3f:a4:65:73:4f,-87,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:10,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-54,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-66,,,,,ait-wnet,00:24:a5:7b:b2:80,-60,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-63,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-72,NULL,c0:25:a2:c9:57:2b,-66,kajilab-a,00:3a:9d:f4:94:ab,-50,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-66,5GHz-anac-clab,74:03:bd:2e:cc:33,-83,okamoto room2,74:03:bd:8a:91:e0,-46,kajilab-g,00:3a:9d:f4:94:aa,-39,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-53,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-49,4b-302,cc:e1:d5:ea:5f:b8,-59,2450,74:03:bd:cb:0b:18,-61,DIRECT-8C78A161,66:eb:8c:78:21:61,-61,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-49,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-49,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-40,2450-A,74:03:bd:cb:0b:1c,-81,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-69,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,NULL2,c0:25:a2:c9:57:2a,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,4-kawabe-office-G,74:03:bd:1a:2c:e0,-80,onogi-lab_a,74:03:bd:de:c0:50,-89,everystamp755,ac:3f:a4:65:73:4f,-87,4-kawabe-office-A,74:03:bd:1a:2c:e5,-86,aterm-b4920e-g,c0:25:a2:a7:2e:26,-85,,,,,,,,,,,,,,,,,,
2017/4/27 12:10,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-66,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-45,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-58,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-58,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-57,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-70,NULL,c0:25:a2:c9:57:2b,-66,kajilab-a,00:3a:9d:f4:94:ab,-46,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-60,5GHz-anac-clab,74:03:bd:2e:cc:33,-79,okamoto room2,74:03:bd:8a:91:e0,-51,kajilab-g,00:3a:9d:f4:94:aa,-43,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-54,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-47,4b-302,cc:e1:d5:ea:5f:b8,-54,2450,74:03:bd:cb:0b:18,-60,DIRECT-8C78A161,66:eb:8c:78:21:61,-60,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-44,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-47,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-40,2450-A,74:03:bd:cb:0b:1c,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-57,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-66,NULL2,c0:25:a2:c9:57:2a,-60,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-78,onogi-lab_a,74:03:bd:de:c0:50,-81,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,aterm-6aceb4-g,a6:12:42:d3:14:e2,-85,everystamp755,ac:3f:a4:65:73:4f,-87,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-70,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-66,Buffalo-A-91EE,74:03:bd:8a:91:e7,-55,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-54,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-68,NULL,c0:25:a2:c9:57:2b,-61,kajilab-a,00:3a:9d:f4:94:ab,-46,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-56,5GHz-anac-clab,74:03:bd:2e:cc:33,-79,okamoto room2,74:03:bd:8a:91:e0,-50,kajilab-g,00:3a:9d:f4:94:aa,-40,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-54,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-46,4b-302,cc:e1:d5:ea:5f:b8,-54,2450,74:03:bd:cb:0b:18,-58,DIRECT-8C78A161,66:eb:8c:78:21:61,-62,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-46,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-46,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-39,2450-A,74:03:bd:cb:0b:1c,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-57,NULL2,c0:25:a2:c9:57:2a,-57,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-82,onogi-lab_a,74:03:bd:de:c0:50,-81,4-kawabe-office-A,74:03:bd:1a:2c:e5,-84,aterm-6aceb4-g,a6:12:42:d3:14:e2,-85,everystamp755,ac:3f:a4:65:73:4f,-80,n-itolab-ac,80:ea:96:f2:cc:76,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-79,4-kawabe-lab-204,00:16:01:57:b7:11,-79,,,,,,,,,,,,,,,
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-64,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-68,Buffalo-A-91EE,74:03:bd:8a:91:e7,-56,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-56,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-68,NULL,c0:25:a2:c9:57:2b,-58,kajilab-a,00:3a:9d:f4:94:ab,-45,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-51,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,okamoto room2,74:03:bd:8a:91:e0,-45,kajilab-g,00:3a:9d:f4:94:aa,-43,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-47,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-46,4b-302,cc:e1:d5:ea:5f:b8,-54,2450,74:03:bd:cb:0b:18,-59,DIRECT-8C78A161,66:eb:8c:78:21:61,-63,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-42,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-46,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-42,2450-A,74:03:bd:cb:0b:1c,-78,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-57,NULL2,c0:25:a2:c9:57:2a,-50,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-83,4-kawabe-office-A,74:03:bd:1a:2c:e5,-84,everystamp755,ac:3f:a4:65:73:4f,-84,n-itolab-ac,80:ea:96:f2:cc:76,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-82,4-kawabe-lab-204,00:16:01:57:b7:11,-79,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,3F-Naito-Lab,74:03:bd:7c:01:a0,-71,4-kawabe-lab-205,00:16:01:83:34:49,-80,ait-wnet_A,4c:e6:76:82:85:90,-88,AM-MIZUNO,90:84:0d:d5:9a:03,-87,,,,,,
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-52,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-58,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-72,Buffalo-A-91EE,74:03:bd:8a:91:e7,-54,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-56,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-68,NULL,c0:25:a2:c9:57:2b,-70,kajilab-a,00:3a:9d:f4:94:ab,-38,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-59,5GHz-anac-clab,74:03:bd:2e:cc:33,-84,okamoto room2,74:03:bd:8a:91:e0,-51,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-51,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-55,2450,74:03:bd:cb:0b:18,-60,DIRECT-8C78A161,66:eb:8c:78:21:61,-63,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-41,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-49,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-49,2450-A,74:03:bd:cb:0b:1c,-81,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-57,NULL2,c0:25:a2:c9:57:2a,-56,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-84,everystamp755,ac:3f:a4:65:73:4f,-84,4-kawabe-office-G,74:03:bd:1a:2c:e0,-82,4-kawabe-lab-204,00:16:01:57:b7:11,-79,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,3F-Naito-Lab,74:03:bd:7c:01:a0,-71,4-kawabe-lab-205,00:16:01:83:34:49,-80,ait-wnet_A,4c:e6:76:82:85:90,-86,AM-MIZUNO,90:84:0d:d5:9a:03,-87,n-itolab,00:a0:de:e2:6b:70,-87,onogi-lab_a,74:03:bd:de:c0:50,-84,sawano-lab,4c:32:75:c6:2b:02,-84,sawano2-lab,4c:32:75:c6:d3:a4,-88
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-56,ait-wnet,00:24:a5:7b:b2:80,-56,ait-wnet_A,00:24:a5:7b:aa:30,-74,Buffalo-A-91EE,74:03:bd:8a:91:e7,-61,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,NULL,c0:25:a2:c9:57:2b,-70,kajilab-a,00:3a:9d:f4:94:ab,-42,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,5GHz-anac-clab,74:03:bd:2e:cc:33,-81,okamoto room2,74:03:bd:8a:91:e0,-52,kajilab-g,00:3a:9d:f4:94:aa,-40,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-55,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-53,2450,74:03:bd:cb:0b:18,-60,DIRECT-8C78A161,66:eb:8c:78:21:61,-63,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-33,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-41,2450-A,74:03:bd:cb:0b:1c,-83,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,NULL2,c0:25:a2:c9:57:2a,-60,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,everystamp755,ac:3f:a4:65:73:4f,-84,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,ait-wnet_A,4c:e6:76:82:85:90,-86,n-itolab,00:a0:de:e2:6b:70,-87,onogi-lab_a,74:03:bd:de:c0:50,-84,sawano-lab,4c:32:75:c6:2b:02,-84,sawano2-lab,4c:32:75:c6:d3:a4,-88,,,,,,,,,,,,,,,
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-69,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-46,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-66,ait-wnet,00:24:a5:7b:b2:80,-63,ait-wnet_A,00:24:a5:7b:aa:30,-70,Buffalo-A-91EE,74:03:bd:8a:91:e7,-59,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-54,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-71,NULL,c0:25:a2:c9:57:2b,-72,kajilab-a,00:3a:9d:f4:94:ab,-36,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,5GHz-anac-clab,74:03:bd:2e:cc:33,-82,okamoto room2,74:03:bd:8a:91:e0,-49,kajilab-g,00:3a:9d:f4:94:aa,-36,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-55,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-54,2450,74:03:bd:cb:0b:18,-64,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-38,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-37,2450-A,74:03:bd:cb:0b:1c,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,NULL2,c0:25:a2:c9:57:2a,-64,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-87,everystamp755,ac:3f:a4:65:73:4f,-84,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,onogi-lab_a,74:03:bd:de:c0:50,-81,AM-MIZUNO,90:84:0d:d5:9a:03,-80,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:11,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-73,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-86,ait-wnet,00:24:a5:7b:b2:80,-67,ait-wnet_A,00:24:a5:7b:aa:30,-71,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-54,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,NULL,c0:25:a2:c9:57:2b,-77,kajilab-a,00:3a:9d:f4:94:ab,-37,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-62,5GHz-anac-clab,74:03:bd:2e:cc:33,-83,okamoto room2,74:03:bd:8a:91:e0,-51,kajilab-g,00:3a:9d:f4:94:aa,-28,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-50,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-46,4b-302,cc:e1:d5:ea:5f:b8,-61,2450,74:03:bd:cb:0b:18,-63,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-30,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-46,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-29,2450-A,74:03:bd:cb:0b:1c,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,NULL2,c0:25:a2:c9:57:2a,-64,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-87,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-65,onogi-lab_a,74:03:bd:de:c0:50,-84,AM-MIZUNO,90:84:0d:d5:9a:03,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,
